Departure_Time,duree_moyenne_sec,proportion_velos_electriques,nombre_trajets
2024-05-25 16:00:00,1299.9240276577355,0.5394122731201383,11570
2024-05-25 17:00:00,1332.6443204530312,0.5468021319120586,12008
2024-05-25 18:00:00,1268.2141230068337,0.5352261633582818,12292
2024-05-25 19:00:00,1163.6391132224862,0.5444180522565321,12630
2024-05-25 20:00:00,1090.001628664495,0.580166485703945,11052
2024-05-25 21:00:00,1106.0810030195614,0.6082447157673625,7617
2024-05-25 22:00:00,1141.9294852269265,0.6091989034419738,6566
2024-05-25 23:00:00,1101.6244363021422,0.5932919954904171,7096
2024-05-26 00:00:00,1113.5536828963795,0.5947253433208489,6408
2024-05-26 01:00:00,1092.936495491964,0.566640533124265,5102
2024-05-26 02:00:00,1143.1795348837209,0.543953488372093,4300
2024-05-26 03:00:00,1108.7355523043161,0.5519385515727872,2734
2024-05-26 04:00:00,1178.923076923077,0.5320064550833782,1859
2024-05-26 05:00:00,1018.1000794281175,0.6115965051628276,1259
2024-05-26 06:00:00,942.9308565531476,0.6594427244582043,969
2024-05-26 07:00:00,954.5508982035929,0.603459747172322,1503
2024-05-26 08:00:00,1055.1810903545559,0.5486084635913077,2623
2024-05-26 09:00:00,1031.884984025559,0.5237159007127058,4069
2024-05-26 10:00:00,1083.251171352075,0.5306224899598394,5976
2024-05-26 11:00:00,1158.2083771008404,0.5189075630252101,7616
2024-05-26 12:00:00,1188.7606302861777,0.521608156644653,8631
2024-05-26 13:00:00,1217.8404113732608,0.5385359951603146,8265
2024-05-26 14:00:00,1281.1353604132426,0.5616341864287392,8518
2024-05-26 15:00:00,1493.3091748413156,0.5512983266012694,8665
2024-05-26 16:00:00,1213.592626015212,0.5814103390486013,7757
2024-05-26 17:00:00,1218.6318862116548,0.5669249548880161,9421
2024-05-26 18:00:00,1152.5811778750497,0.568842021488261,10052
2024-05-26 19:00:00,1123.8520379676158,0.5740926856504746,8955
2024-05-26 20:00:00,1037.1235144879156,0.5881960208305514,7489
2024-05-26 21:00:00,1063.6793379410694,0.6134958166606038,5498
2024-05-26 22:00:00,1255.635067533767,0.5907953976988495,3998
2024-05-26 23:00:00,1037.1466815393196,0.5828220858895705,3586
2024-05-27 00:00:00,1105.1869565217391,0.5937198067632851,2070
2024-05-27 01:00:00,1156.3475711892797,0.6306532663316583,1194
2024-05-27 02:00:00,1232.8524404086265,0.48354143019296253,881
2024-05-27 03:00:00,1352.019305019305,0.5115830115830116,518
2024-05-27 04:00:00,1373.8242424242424,0.7090909090909091,330
2024-05-27 05:00:00,1062.7396825396825,0.7142857142857143,630
2024-05-27 06:00:00,952.2059447983015,0.6369426751592356,1413
2024-05-27 07:00:00,886.6606386445096,0.6200716845878136,6138
2024-05-27 08:00:00,981.9210047324353,0.539206406989443,13735
2024-05-27 09:00:00,988.1865790521705,0.5599362803663879,10044
2024-05-27 10:00:00,1067.2060975609756,0.5878048780487805,4920
2024-05-27 11:00:00,1046.4795232936078,0.5781148429035753,4615
2024-05-27 12:00:00,974.156780970034,0.556997219647822,6474
2024-05-27 13:00:00,938.1930132708821,0.5901639344262295,5124
2024-05-27 14:00:00,1069.208317139526,0.6090167120093276,5146
2024-05-27 15:00:00,992.934748427673,0.6540880503144654,3816
2024-05-27 16:00:00,1014.759435977781,0.6207093006694203,7021
2024-05-27 17:00:00,1059.5196870701513,0.6029057771664375,11632
2024-05-27 18:00:00,1033.4236547554917,0.5331896809720477,16707
